NOTCH3	ENSG00000074181	ENST00000263388	protein_coding	3	8	12	27	0	0	0	0	0	0	0	3	28	12	0	0	1	0	0	0	0	0	7	0
NOTCH3	ENSG00000074181	ENST00000597756	protein_coding	1	2	2	10	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	1	0	0	2	4
NOTCH3	ENSG00000074181	ENST00000601011	protein_coding	2	4	8	21	0	0	0	0	0	0	4	2	17	8	0	0	0	0	0	0	0	0	4	0
NOTCH4	ENSG00000204301	ENST00000375023	protein_coding	3	5	7	31	1	0	0	0	0	0	0	2	28	7	0	0	1	0	0	1	0	0	4	3
NRG1	ENSG00000157168	ENST00000287842	protein_coding	1	2	2	144	0	0	0	0	0	0	0	0	146	2	1	0	1	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000356819	protein_coding	1	2	2	144	0	0	0	0	0	0	0	0	146	2	1	0	1	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000405005	protein_coding	1	1	2	145	0	0	0	0	0	0	0	0	146	2	1	0	0	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000518084	protein_coding	1	1	0	13	0	0	0	0	0	0	1	0	11	0	1	0	1	0	0	0	0	0	0	3
NRG1	ENSG00000157168	ENST00000519240	protein_coding	1	1	1	14	0	0	0	0	0	0	3	0	11	1	1	0	1	0	0	0	0	0	0	2
NRG1	ENSG00000157168	ENST00000519301	protein_coding	1	2	2	150	0	0	0	0	0	0	0	0	152	2	1	0	1	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000520407	protein_coding	2	3	0	143	0	0	0	0	0	0	0	2	143	0	0	0	1	0	0	0	0	0	2	1
NRG1	ENSG00000157168	ENST00000520502	protein_coding	1	2	1	100	0	0	1	0	0	0	0	1	92	1	0	0	1	0	0	0	0	0	1	8
NRG1	ENSG00000157168	ENST00000521670	protein_coding	1	1	1	146	0	0	0	0	0	0	1	0	146	1	1	0	0	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000522402	protein_coding	1	0	1	16	0	0	0	0	0	0	3	0	11	1	1	0	0	0	0	0	0	0	0	3
NRG1	ENSG00000157168	ENST00000522569	protein_coding	1	1	1	139	0	0	0	0	0	0	3	0	131	1	1	0	1	0	0	0	0	0	0	7
NRG1	ENSG00000157168	ENST00000523041	protein_coding	1	2	1	100	0	0	1	0	0	0	0	1	92	1	0	0	1	0	0	0	0	0	1	8
NRG1	ENSG00000157168	ENST00000523079	protein_coding	1	2	1	145	1	0	0	0	0	0	2	0	144	1	1	0	1	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000523534	protein_coding	2	2	2	149	0	0	0	0	0	0	0	1	147	2	1	0	1	0	0	0	0	0	1	4
NRG1	ENSG00000157168	ENST00000539990	protein_coding	1	1	1	16	1	0	0	0	0	0	0	0	14	1	1	0	0	0	0	0	0	0	1	2
NRG1	ENSG00000157168	ENST00000614767	protein_coding	2	2	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	1
NRG1	ENSG00000157168	ENST00000650819	protein_coding	2	3	2	104	1	0	1	0	0	0	2	1	94	2	1	0	1	0	0	0	0	0	2	8
NRG1	ENSG00000157168	ENST00000650866	protein_coding	1	2	2	150	0	0	0	0	0	0	0	0	152	2	1	0	1	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000650980	protein_coding	1	2	1	145	1	0	0	0	0	0	0	0	146	1	1	0	1	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000651333	protein_coding	2	3	2	104	1	0	1	0	0	0	0	1	96	2	1	0	1	0	0	0	0	0	2	8
NRG1	ENSG00000157168	ENST00000651335	protein_coding	1	2	0	152	0	0	0	0	0	0	0	0	148	0	1	0	0	0	0	0	0	0	2	5
NRG1	ENSG00000157168	ENST00000652588	protein_coding	1	1	1	146	1	0	0	0	0	0	2	0	144	1	1	0	0	0	0	0	0	0	1	0
NRG1	ENSG00000157168	ENST00000652592	protein_coding	2	3	3	103	0	0	1	0	0	0	0	1	96	3	1	0	1	0	0	0	0	0	2	8
NRG1	ENSG00000157168	ENST00000652698	protein_coding	1	2	2	150	0	0	0	0	0	0	0	0	152	2	1	0	1	0	0	0	0	0	1	0
NTHL1	ENSG00000065057	ENST00000219066	protein_coding	1	0	0	5	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3
NTHL1	ENSG00000065057	ENST00000651522	protein_coding	1	0	0	5	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3
NTHL1	ENSG00000065057	ENST00000651570	protein_coding	1	0	0	5	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	3
NTRK2	ENSG00000148053	ENST00000693384	protein_coding	1	1	5	93	0	0	0	0	0	0	10	1	84	5	0	0	1	0	0	0	0	0	0	0
PALB2	ENSG00000083093	ENST00000261584	protein_coding	1	2	2	14	0	0	0	0	0	0	0	1	15	2	0	0	2	0	0	0	0	0	1	0
PALB2	ENSG00000083093	ENST00000568219	protein_coding	1	1	1	16	0	0	2	0	0	0	0	1	15	1	0	0	2	0	0	0	0	0	0	0
PARP1	ENSG00000143799	ENST00000366794	protein_coding	1	1	2	26	0	0	0	0	0	0	0	1	27	2	0	0	2	0	0	0	0	0	0	0
PARP1	ENSG00000143799	ENST00000677203	protein_coding	1	1	2	26	0	0	0	0	0	0	0	1	27	2	0	0	2	0	0	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000296302	protein_coding	1	2	2	28	1	0	0	0	0	0	0	1	28	2	0	0	2	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000356770	protein_coding	1	1	2	29	1	0	0	0	0	0	0	1	28	2	0	0	1	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000394830	protein_coding	1	1	2	29	1	0	0	0	0	0	0	1	29	2	0	0	1	0	0	0	0	0	0	0
PBRM1	ENSG00000163939	ENST00000409057	protein_coding	1	1	2	29	1	0	0	0	0	0	0	1	28	2	0	0	1	0	0	0	0	0	0	1
PBRM1	ENSG00000163939	ENST00000410007	protein_coding	1	1	2	29	1	0	0	0	0	0	0	1	28	2	0	0	1	0	0	0	0	0	0	1
PDGFRB	ENSG00000113721	ENST00000261799	protein_coding	2	1	0	21	0	0	0	0	0	0	0	2	21	0	0	0	0	0	0	0	0	0	1	0
PGR	ENSG00000082175	ENST00000263463	protein_coding	3	3	7	7	0	0	0	0	0	0	0	3	7	7	0	0	0	0	0	0	0	0	3	0
PGR	ENSG00000082175	ENST00000325455	protein_coding	3	3	7	7	0	0	0	0	0	0	0	3	7	7	0	0	0	0	0	0	0	0	3	0
PGR	ENSG00000082175	ENST00000619228	protein_coding	3	2	6	5	0	0	0	0	0	0	0	3	5	6	0	0	0	0	0	0	0	0	2	0
PIK3CA	ENSG00000121879	ENST00000263967	protein_coding	1	2	4	17	1	0	0	0	0	0	0	1	16	4	0	0	0	0	0	0	0	0	2	0
PIK3CA	ENSG00000121879	ENST00000643187	protein_coding	1	2	4	17	1	0	0	0	0	0	0	1	16	4	0	0	0	0	0	0	0	0	2	0
PIK3R1	ENSG00000145675	ENST00000336483	protein_coding	1	0	0	8	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	2
PIK3R1	ENSG00000145675	ENST00000520675	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521381	protein_coding	1	0	0	12	1	0	2	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0
PIK3R1	ENSG00000145675	ENST00000521657	protein_coding	1	0	0	12	1	0	2	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000409823	protein_coding	1	1	3	8	0	0	0	0	0	0	2	1	7	3	0	0	2	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000418224	protein_coding	1	0	1	11	3	0	0	0	0	0	0	1	8	1	0	0	1	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000424307	protein_coding	1	0	0	8	0	0	0	0	0	0	2	1	6	0	0	0	0	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000424766	protein_coding	1	0	1	3	0	0	0	0	0	0	0	1	3	1	0	0	1	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000441310	protein_coding	1	1	3	8	2	0	0	0	0	0	0	1	7	3	0	0	2	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000447232	protein_coding	1	0	2	10	2	0	0	0	0	0	0	1	8	2	0	0	1	0	0	0	0	0	0	0
PMS1	ENSG00000064933	ENST00000618056	protein_coding	1	0	2	10	2	0	0	0	0	0	0	1	8	2	0	0	1	0	0	0	0	0	0	0
PMS2	ENSG00000122512	ENST00000265849	protein_coding	1	0	3	9	0	0	0	1	0	0	0	0	9	2	0	0	0	0	0	1	0	0	0	0
PMS2	ENSG00000122512	ENST00000382321	protein_coding	1	0	1	11	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0
POLD1	ENSG00000062822	ENST00000440232	protein_coding	2	4	8	20	0	0	0	0	0	1	0	2	24	7	0	0	4	0	0	0	0	0	0	0
POLD1	ENSG00000062822	ENST00000593887	protein_coding	2	4	8	20	0	0	0	0	0	1	0	2	24	7	0	0	4	0	0	0	0	0	0	0
POLD1	ENSG00000062822	ENST00000595904	protein_coding	2	6	8	18	0	0	0	0	0	1	0	2	23	7	0	0	5	0	0	0	0	0	1	0
POLD1	ENSG00000062822	ENST00000599857	protein_coding	2	4	8	20	0	0	0	0	0	1	0	2	24	7	0	0	4	0	0	0	0	0	0	0
POLD1	ENSG00000062822	ENST00000601098	protein_coding	2	4	8	20	0	0	0	0	0	1	0	2	24	7	0	0	4	0	0	0	0	0	0	0
POLD1	ENSG00000062822	ENST00000613923	protein_coding	2	4	8	20	0	0	0	0	0	1	0	2	24	7	0	0	4	0	0	0	0	0	0	0
POLD1	ENSG00000062822	ENST00000644560	protein_coding	2	6	8	18	0	0	0	0	0	1	0	2	22	7	0	0	5	0	0	0	0	0	1	1
POLD1	ENSG00000062822	ENST00000687454	protein_coding	2	4	8	20	0	0	0	0	0	1	0	2	24	7	0	0	4	0	0	0	0	0	0	0
POLE	ENSG00000177084	ENST00000320574	protein_coding	5	11	6	34	2	0	0	0	0	0	0	3	39	6	0	1	8	0	0	1	0	0	4	1
POLE	ENSG00000177084	ENST00000535270	protein_coding	5	11	6	34	0	0	0	0	0	0	2	3	39	6	0	1	8	0	0	1	0	0	4	1
POT1	ENSG00000128513	ENST00000357628	protein_coding	1	2	0	9	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	2	0
POT1	ENSG00000128513	ENST00000393329	protein_coding	1	1	0	10	0	0	1	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	1	0
POT1	ENSG00000128513	ENST00000653241	protein_coding	1	2	0	9	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	2	0
POT1	ENSG00000128513	ENST00000654766	protein_coding	1	2	0	9	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	2	0
POT1	ENSG00000128513	ENST00000655761	protein_coding	1	2	0	9	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	2	0
POT1	ENSG00000128513	ENST00000664366	protein_coding	1	2	0	9	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	2	0
POT1	ENSG00000128513	ENST00000668382	protein_coding	1	2	0	9	0	0	0	0	0	0	0	1	9	0	0	0	0	0	0	0	0	0	2	0
PPP2R1A	ENSG00000105568	ENST00000454220	protein_coding	1	2	1	14	0	0	0	0	0	0	7	1	7	1	0	0	1	0	0	0	0	0	1	1
PRKAR1A	ENSG00000108946	ENST00000358598	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000392711	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000536854	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000585427	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000585981	protein_coding	1	0	1	10	0	0	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000586397	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000588178	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000588188	protein_coding	1	0	1	10	0	0	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000589017	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000589228	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000589480	protein_coding	1	0	2	8	0	0	0	0	0	0	0	1	8	2	0	0	0	0	0	0	0	0	0	0
PRKAR1A	ENSG00000108946	ENST00000592800	protein_coding	1	0	1	9	2	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0
PTCH1	ENSG00000185920	ENST00000331920	protein_coding	3	10	9	20	0	0	1	0	0	0	0	3	21	9	0	0	3	0	0	0	0	1	7	0
PTCH1	ENSG00000185920	ENST00000429896	protein_coding	3	11	8	22	0	2	2	0	0	0	0	3	21	8	0	0	3	0	0	0	0	1	6	1
PTCH1	ENSG00000185920	ENST00000430669	protein_coding	3	13	9	23	1	3	3	0	0	0	0	3	21	9	0	0	2	0	0	0	0	1	7	0
PTCH1	ENSG00000185920	ENST00000437951	protein_coding	3	11	9	23	0	1	1	0	0	0	0	3	24	9	0	0	3	0	0	0	0	1	7	0
PTCH1	ENSG00000185920	ENST00000692981	protein_coding	3	9	8	22	0	0	0	0	0	0	0	3	19	8	0	0	3	0	0	0	0	1	6	5
PTCH2	ENSG00000117425	ENST00000372192	protein_coding	1	4	5	16	0	0	0	0	0	0	1	1	17	5	0	0	3	0	0	0	0	0	2	0
PTCH2	ENSG00000117425	ENST00000447098	protein_coding	1	4	5	16	1	0	0	0	0	0	0	1	17	5	0	0	3	0	0	0	0	0	2	0
PTEN	ENSG00000171862	ENST00000371953	protein_coding	1	0	0	10	1	0	3	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0
PTEN	ENSG00000171862	ENST00000472832	protein_coding	1	0	0	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
PTEN	ENSG00000171862	ENST00000688308	protein_coding	1	0	0	10	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0
PTEN	ENSG00000171862	ENST00000693560	protein_coding	2	0	1	8	1	0	1	0	0	1	0	1	6	0	0	0	0	0	0	1	0	0	0	0
RAD50	ENSG00000113522	ENST00000378823	protein_coding	1	1	4	20	0	0	0	0	0	0	0	1	21	4	0	0	1	0	0	0	0	0	0	0
RAD50	ENSG00000113522	ENST00000652485	protein_coding	1	1	2	16	0	0	0	0	0	0	2	1	15	2	0	0	1	0	0	0	0	0	0	0
RAD51C	ENSG00000108384	ENST00000337432	protein_coding	1	5	2	10	0	0	0	0	0	0	0	0	13	2	0	0	4	0	0	1	0	0	2	0
RAD51C	ENSG00000108384	ENST00000413590	protein_coding	1	3	2	12	0	0	0	0	0	0	0	0	11	2	0	0	4	0	0	1	0	0	0	4
RAD54L	ENSG00000085999	ENST00000371975	protein_coding	1	1	1	24	0	0	3	0	0	0	0	1	21	1	0	0	0	0	0	0	0	0	1	0
RAD54L	ENSG00000085999	ENST00000442598	protein_coding	1	1	1	24	0	0	0	0	0	0	0	1	24	1	0	0	0	0	0	0	0	0	1	0
RAD54L	ENSG00000085999	ENST00000472889	protein_coding	1	0	1	13	0	0	0	0	0	0	6	1	4	1	0	0	0	0	0	0	0	0	0	3
RAD54L	ENSG00000085999	ENST00000671528	protein_coding	1	1	1	24	0	0	0	0	0	0	0	1	24	1	0	0	0	0	0	0	0	0	1	0
RAF1	ENSG00000132155	ENST00000689226	protein_coding	1	1	0	11	0	0	0	0	0	0	5	0	7	0	1	0	1	0	0	0	0	0	1	0
RB1	ENSG00000139687	ENST00000267163	protein_coding	2	2	2	18	1	0	0	0	0	0	0	2	19	2	0	0	2	0	0	0	0	0	0	0
RB1	ENSG00000139687	ENST00000650461	protein_coding	2	2	2	18	1	0	0	0	0	0	0	2	19	2	0	0	2	0	0	0	0	0	0	0
RECQL4	ENSG00000160957	ENST00000531875	protein_coding	2	1	2	16	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	1	15
RECQL4	ENSG00000160957	ENST00000532846	protein_coding	1	1	2	19	0	0	0	0	0	0	9	0	5	2	0	1	1	0	0	0	0	0	0	7
RECQL4	ENSG00000160957	ENST00000534626	protein_coding	1	2	0	20	0	0	0	0	0	0	5	0	3	0	0	0	1	0	0	1	0	0	1	13
RECQL4	ENSG00000160957	ENST00000617875	protein_coding	5	3	8	8	0	1	1	0	0	0	0	3	8	8	0	1	3	0	0	1	0	0	1	1
RECQL4	ENSG00000160957	ENST00000621189	protein_coding	5	4	5	11	0	1	4	0	0	0	0	3	8	5	0	1	3	0	0	1	0	0	1	1
RET	ENSG00000165731	ENST00000340058	protein_coding	1	7	8	26	2	0	0	0	0	0	1	1	24	8	0	0	3	0	0	0	0	0	5	1
RET	ENSG00000165731	ENST00000355710	protein_coding	1	7	8	26	1	0	0	0	0	0	0	1	26	8	0	0	3	0	0	0	0	0	5	1
RET	ENSG00000165731	ENST00000615310	protein_coding	1	7	8	26	3	0	0	0	0	0	0	1	24	8	0	0	3	0	0	0	0	0	5	1
RICTOR	ENSG00000164327	ENST00000296782	protein_coding	3	5	4	20	0	0	0	0	0	0	0	3	23	4	0	0	4	0	0	0	0	0	2	0
RICTOR	ENSG00000164327	ENST00000357387	protein_coding	3	5	4	20	0	0	0	0	0	0	0	3	23	4	0	0	4	0	0	0	0	0	2	0
RNASEL	ENSG00000135828	ENST00000367559	protein_coding	2	0	1	5	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	2	0	0	0	0
RNASEL	ENSG00000135828	ENST00000539397	protein_coding	1	0	1	6	0	0	1	0	0	0	1	0	4	1	0	0	0	0	0	1	0	0	0	0
RNF43	ENSG00000108375	ENST00000407977	protein_coding	1	2	2	13	1	0	1	0	0	0	0	1	12	2	0	0	1	0	0	0	0	0	1	0
RNF43	ENSG00000108375	ENST00000577625	protein_coding	1	2	2	11	0	0	0	0	0	0	1	1	11	2	0	0	1	0	0	0	0	0	1	0
RNF43	ENSG00000108375	ENST00000577716	protein_coding	1	2	2	13	1	0	1	0	0	0	0	1	12	2	0	0	1	0	0	0	0	0	1	0
RNF43	ENSG00000108375	ENST00000581868	protein_coding	1	3	2	12	0	0	0	0	0	0	2	1	11	2	0	0	1	0	0	0	0	0	2	0
RNF43	ENSG00000108375	ENST00000583753	protein_coding	1	1	2	14	1	0	1	0	0	0	0	1	12	2	0	0	0	0	0	0	0	0	1	0
RNF43	ENSG00000108375	ENST00000584437	protein_coding	1	2	2	13	1	0	1	0	0	0	0	1	12	2	0	0	1	0	0	0	0	0	1	0
ROS1	ENSG00000047936	ENST00000368507	protein_coding	2	4	4	55	0	0	0	0	0	0	0	1	55	4	0	0	0	0	0	1	0	0	4	0
ROS1	ENSG00000047936	ENST00000368508	protein_coding	2	4	4	55	0	0	0	0	0	0	0	1	55	4	0	0	0	0	0	1	0	0	4	0
SDHB	ENSG00000117118	ENST00000375499	protein_coding	1	0	1	16	2	0	0	0	0	0	0	1	13	1	0	0	0	0	0	0	1	0	0	1
SDHD	ENSG00000204370	ENST00000375549	protein_coding	1	0	1	5	0	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1
SDHD	ENSG00000204370	ENST00000525291	protein_coding	1	0	0	6	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	2
SDHD	ENSG00000204370	ENST00000526592	protein_coding	1	0	1	5	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	2
SDHD	ENSG00000204370	ENST00000528021	protein_coding	1	0	1	5	0	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1
SDHD	ENSG00000204370	ENST00000528048	protein_coding	1	0	1	5	0	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1
SDHD	ENSG00000204370	ENST00000528182	protein_coding	1	0	1	5	0	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1
SETD2	ENSG00000181555	ENST00000409792	protein_coding	4	2	3	27	2	0	0	0	0	0	0	3	25	3	0	0	1	0	0	1	0	0	2	0
SETD2	ENSG00000181555	ENST00000412450	protein_coding	2	0	2	8	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	5
SETD2	ENSG00000181555	ENST00000638947	protein_coding	4	3	2	28	2	0	1	0	0	0	0	3	25	2	0	0	1	0	0	1	0	0	2	0
SETD2	ENSG00000181555	ENST00000685005	protein_coding	4	2	2	23	2	0	0	0	0	0	0	3	20	2	0	0	0	0	0	1	0	0	2	1
SETD2	ENSG00000181555	ENST00000685399	protein_coding	2	2	1	11	0	0	0	0	0	0	0	1	8	1	0	0	0	0	0	1	0	0	2	3
SETD2	ENSG00000181555	ENST00000686876	protein_coding	3	1	1	25	2	0	0	0	0	0	0	2	21	1	0	0	0	0	0	1	0	0	1	2
SETD2	ENSG00000181555	ENST00000690157	protein_coding	2	2	1	25	2	0	0	0	0	0	0	2	21	1	0	0	0	0	0	0	0	0	2	2
SETD2	ENSG00000181555	ENST00000691544	protein_coding	2	1	1	32	2	0	0	0	0	0	0	1	30	1	0	0	1	0	0	1	0	0	1	0
SETD2	ENSG00000181555	ENST00000691902	protein_coding	2	0	1	27	2	0	0	0	0	0	0	2	23	1	0	0	0	0	0	0	0	0	0	2
SF3B1	ENSG00000115524	ENST00000335508	protein_coding	2	2	3	16	0	0	0	0	0	0	0	2	18	3	0	0	2	0	0	0	0	0	0	0
SF3B1	ENSG00000115524	ENST00000424674	protein_coding	1	1	0	12	0	0	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	10
SLX4	ENSG00000188827	ENST00000294008	protein_coding	2	3	10	13	0	0	1	0	0	0	0	1	14	10	0	1	2	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000344626	protein_coding	3	2	7	36	1	0	0	1	0	1	0	3	35	5	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000429416	protein_coding	3	2	7	36	1	0	0	1	0	1	0	3	35	5	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000444061	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000541122	protein_coding	3	2	6	37	0	0	0	1	0	1	1	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000589677	protein_coding	3	2	6	37	0	0	0	1	0	1	1	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000590574	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000591545	protein_coding	3	2	4	30	0	0	0	0	0	1	6	3	24	3	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000642350	protein_coding	3	0	6	33	1	0	0	1	0	1	0	3	28	4	0	0	0	0	0	0	0	0	0	4
SMARCA4	ENSG00000127616	ENST00000642628	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000642726	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000643208	protein_coding	3	0	7	31	1	0	0	1	0	1	0	3	28	5	0	0	0	0	0	0	0	0	0	2
SMARCA4	ENSG00000127616	ENST00000643296	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000643534	protein_coding	2	0	5	34	1	0	0	1	0	1	0	2	29	3	0	0	0	0	0	0	0	0	0	4
SMARCA4	ENSG00000127616	ENST00000643549	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000643857	protein_coding	2	0	5	34	1	0	0	1	0	1	0	2	29	3	0	0	0	0	0	0	0	0	0	4
SMARCA4	ENSG00000127616	ENST00000643995	protein_coding	3	1	7	37	1	0	0	1	0	1	0	3	31	5	0	0	0	0	0	0	0	0	1	5
SMARCA4	ENSG00000127616	ENST00000644065	protein_coding	3	0	6	35	1	0	0	1	0	1	0	3	31	4	0	0	0	0	0	0	0	0	0	3
SMARCA4	ENSG00000127616	ENST00000644737	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000644963	protein_coding	3	0	7	34	1	0	0	1	0	1	0	3	30	5	0	0	0	0	0	0	0	0	0	3
SMARCA4	ENSG00000127616	ENST00000645460	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000646183	protein_coding	2	0	5	34	1	0	0	1	0	1	0	2	29	3	0	0	0	0	0	0	0	0	0	4
SMARCA4	ENSG00000127616	ENST00000646484	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000646510	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000646693	protein_coding	3	2	7	36	1	0	0	1	0	1	0	3	35	5	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000646746	protein_coding	2	0	6	33	1	0	0	1	0	1	0	2	28	4	0	0	0	0	0	0	0	0	0	4
SMARCA4	ENSG00000127616	ENST00000647230	protein_coding	3	2	6	37	1	0	0	1	0	1	0	3	36	4	0	0	0	0	0	0	0	0	2	0
SMARCA4	ENSG00000127616	ENST00000647268	protein_coding	2	0	5	34	1	0	0	1	0	1	0	2	29	3	0	0	0	0	0	0	0	0	0	4
SMARCB1	ENSG00000099956	ENST00000263121	protein_coding	1	2	2	16	0	0	2	1	0	0	0	0	15	1	0	0	2	0	0	1	0	0	1	0
SMARCB1	ENSG00000099956	ENST00000344921	protein_coding	1	3	3	14	0	0	2	1	0	0	0	0	14	2	0	0	3	0	0	1	0	0	1	0
SMARCB1	ENSG00000099956	ENST00000407422	protein_coding	1	3	2	15	0	0	2	1	0	0	0	0	15	1	0	0	3	0	0	1	0	0	1	0
SMARCB1	ENSG00000099956	ENST00000417137	protein_coding	1	1	3	9	0	0	2	1	0	0	2	0	6	2	0	0	1	0	0	1	0	0	0	0
