#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO Component	GO:1990391	DNA repair complex	3	43	1.78	0.0083	9606.ENSP00000233146,9606.ENSP00000369497,9606.ENSP00000498881	MSH2,BRCA2,ERCC5
GO Component	GO:0098687	Chromosomal region	5	365	1.07	0.0147	9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000369497	MSH2,WRN,SMARCA4,ATRX,BRCA2
GO Component	GO:0140092	bBAF complex	2	10	2.23	0.0147	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
GO Component	GO:0140513	Nuclear protein-containing complex	8	1290	0.73	0.0147	9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000369497,9606.ENSP00000498881	MSH2,RB1,FANCM,ARID1A,ATR,SMARCA4,BRCA2,ERCC5
GO Component	GO:0071564	npBAF complex	2	14	2.09	0.0226	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
GO Component	GO:0032991	Protein-containing complex	15	5506	0.37	0.0252	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000357494,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,RB1,FANCM,NTRK2,ARID1A,ATR,SMARCA4,ROS1,AR,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
GO Component	GO:0071565	nBAF complex	2	16	2.03	0.0252	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
GO Component	GO:0016605	PML body	3	103	1.4	0.0266	9606.ENSP00000267163,9606.ENSP00000343741,9606.ENSP00000362441	RB1,ATR,ATRX
STRING clusters	CL:6143	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)	8	156	1.64	3.88e-08	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000491742,9606.ENSP00000498881,9606.ENSP00000500891	MSH2,FANCM,WRN,ATR,BRCA2,BIVM-ERCC5,ERCC5,MUTYH
STRING clusters	CL:6147	DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)	7	96	1.8	4.51e-08	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000491742,9606.ENSP00000498881	MSH2,FANCM,WRN,ATR,BRCA2,BIVM-ERCC5,ERCC5
STRING clusters	CL:6148	Diseases of DNA repair, and DNA repair complex	6	76	1.83	3.12e-07	9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000491742,9606.ENSP00000498881	MSH2,WRN,ATR,BRCA2,BIVM-ERCC5,ERCC5
STRING clusters	CL:6244	DNA repair complex	3	28	1.96	0.0040	9606.ENSP00000233146,9606.ENSP00000491742,9606.ENSP00000498881	MSH2,BIVM-ERCC5,ERCC5
STRING clusters	CL:6149	Homologous DNA Pairing and Strand Exchange, and Response to intra-S DNA damage checkpoint signaling	3	48	1.73	0.0159	9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497	WRN,ATR,BRCA2
STRING clusters	CL:5108	npBAF complex	2	10	2.23	0.0433	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
STRING clusters	CL:6280	Nucleotide-excision repair complex, and XPG/Rad2 endonuclease, eukaryotes	2	10	2.23	0.0433	9606.ENSP00000491742,9606.ENSP00000498881	BIVM-ERCC5,ERCC5
KEGG	hsa05220	Chronic myeloid leukemia	4	75	1.66	0.00067	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,RB1,PIK3R1,PTPN11
KEGG	hsa05215	Prostate cancer	4	97	1.55	0.00089	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000363822,9606.ENSP00000428056	CDKN1B,RB1,AR,PIK3R1
KEGG	hsa05200	Pathways in cancer	6	515	1.0	0.0025	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000363822,9606.ENSP00000369497,9606.ENSP00000428056	CDKN1B,MSH2,RB1,AR,BRCA2,PIK3R1
KEGG	hsa03460	Fanconi anemia pathway	3	51	1.7	0.0028	9606.ENSP00000267430,9606.ENSP00000343741,9606.ENSP00000369497	FANCM,ATR,BRCA2
KEGG	hsa05225	Hepatocellular carcinoma	4	161	1.33	0.0028	9606.ENSP00000267163,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000428056	RB1,ARID1A,SMARCA4,PIK3R1
KEGG	hsa05212	Pancreatic cancer	3	71	1.56	0.0048	9606.ENSP00000267163,9606.ENSP00000369497,9606.ENSP00000428056	RB1,BRCA2,PIK3R1
KEGG	hsa01522	Endocrine resistance	3	94	1.44	0.0086	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
KEGG	hsa05222	Small cell lung cancer	3	92	1.45	0.0086	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
KEGG	hsa04722	Neurotrophin signaling pathway	3	112	1.36	0.0117	9606.ENSP00000277120,9606.ENSP00000428056,9606.ENSP00000489597	NTRK2,PIK3R1,PTPN11
KEGG	hsa04110	Cell cycle	3	120	1.33	0.0129	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000343741	CDKN1B,RB1,ATR
KEGG	hsa05165	Human papillomavirus infection	4	324	1.02	0.0158	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000343741,9606.ENSP00000428056	CDKN1B,RB1,ATR,PIK3R1
KEGG	hsa04218	Cellular senescence	3	150	1.23	0.0188	9606.ENSP00000267163,9606.ENSP00000343741,9606.ENSP00000428056	RB1,ATR,PIK3R1
KEGG	hsa05224	Breast cancer	3	146	1.25	0.0188	9606.ENSP00000267163,9606.ENSP00000369497,9606.ENSP00000428056	RB1,BRCA2,PIK3R1
KEGG	hsa05226	Gastric cancer	3	146	1.25	0.0188	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
KEGG	hsa05203	Viral carcinogenesis	3	183	1.15	0.0285	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
KEGG	hsa03420	Nucleotide excision repair	2	46	1.57	0.0298	9606.ENSP00000491742,9606.ENSP00000498881	BIVM-ERCC5,ERCC5
KEGG	hsa05169	Epstein-Barr virus infection	3	192	1.13	0.0298	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
KEGG	hsa05166	Human T-cell leukemia virus 1 infection	3	210	1.09	0.0350	9606.ENSP00000267163,9606.ENSP00000343741,9606.ENSP00000428056	RB1,ATR,PIK3R1
KEGG	hsa04014	Ras signaling pathway	3	225	1.06	0.0403	9606.ENSP00000277120,9606.ENSP00000428056,9606.ENSP00000489597	NTRK2,PIK3R1,PTPN11
KEGG	hsa04714	Thermogenesis	3	226	1.06	0.0403	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000364699	ARID1A,SMARCA4,SDHD
KEGG	hsa05211	Renal cell carcinoma	2	65	1.42	0.0440	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
KEGG	hsa05223	Non-small cell lung cancer	2	68	1.4	0.0457	9606.ENSP00000267163,9606.ENSP00000428056	RB1,PIK3R1
KEGG	hsa01524	Platinum drug resistance	2	70	1.39	0.0462	9606.ENSP00000233146,9606.ENSP00000428056	MSH2,PIK3R1
KEGG	hsa05214	Glioma	2	71	1.38	0.0462	9606.ENSP00000267163,9606.ENSP00000428056	RB1,PIK3R1
KEGG	hsa05218	Melanoma	2	72	1.38	0.0462	9606.ENSP00000267163,9606.ENSP00000428056	RB1,PIK3R1
Reactome	HSA-9675135	Diseases of DNA repair	5	50	1.93	1.04e-05	9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000500891	MSH2,WRN,ATR,BRCA2,MUTYH
Reactome	HSA-73894	DNA Repair	7	310	1.29	5.82e-05	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000498881,9606.ENSP00000500891	MSH2,FANCM,WRN,ATR,BRCA2,ERCC5,MUTYH
Reactome	HSA-1640170	Cell Cycle	7	658	0.96	0.0034	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000298139,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000369497	CDKN1B,RB1,WRN,MCPH1,ATR,ATRX,BRCA2
Reactome	HSA-212436	Generic Transcription Pathway	9	1215	0.8	0.0034	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000363822,9606.ENSP00000489597	CDKN1B,MSH2,RB1,WRN,ARID1A,ATR,SMARCA4,AR,PTPN11
Reactome	HSA-9006115	Signaling by NTRK2 (TRKB)	3	25	2.01	0.0034	9606.ENSP00000277120,9606.ENSP00000428056,9606.ENSP00000489597	NTRK2,PIK3R1,PTPN11
Reactome	HSA-1643685	Disease	10	1702	0.7	0.0036	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000500891	CDKN1B,MSH2,RB1,WRN,ATR,ATRX,BRCA2,PIK3R1,PTPN11,MUTYH
Reactome	HSA-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	3	39	1.82	0.0036	9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497	WRN,ATR,BRCA2
Reactome	HSA-9607240	FLT3 Signaling	3	38	1.83	0.0036	9606.ENSP00000228872,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,PIK3R1,PTPN11
Reactome	HSA-9675126	Diseases of mitotic cell cycle	3	38	1.83	0.0036	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000362441	CDKN1B,RB1,ATRX
Reactome	HSA-9709570	Impaired BRCA2 binding to RAD51	3	34	1.88	0.0036	9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497	WRN,ATR,BRCA2
Reactome	HSA-9028335	Activated NTRK2 signals through PI3K	2	7	2.39	0.0066	9606.ENSP00000277120,9606.ENSP00000428056	NTRK2,PIK3R1
Reactome	HSA-9028731	Activated NTRK2 signals through FRS2 and FRS3	2	11	2.19	0.0128	9606.ENSP00000277120,9606.ENSP00000489597	NTRK2,PTPN11
Reactome	HSA-9703648	Signaling by FLT3 ITD and TKD mutants	2	16	2.03	0.0236	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-180292	GAB1 signalosome	2	17	2.0	0.0251	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-210993	Tie2 Signaling	2	18	1.98	0.0251	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-2219528	PI3K/AKT Signaling in Cancer	3	105	1.39	0.0251	9606.ENSP00000228872,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,PIK3R1,PTPN11
Reactome	HSA-5654710	PI-3K cascade:FGFR3	2	18	1.98	0.0251	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-9661069	Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)	2	17	2.0	0.0251	9606.ENSP00000228872,9606.ENSP00000267163	CDKN1B,RB1
Reactome	HSA-5654720	PI-3K cascade:FGFR4	2	20	1.93	0.0260	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-5654689	PI-3K cascade:FGFR1	2	21	1.91	0.0272	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-5654695	PI-3K cascade:FGFR2	2	23	1.87	0.0294	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-1266695	Interleukin-7 signaling	2	25	1.84	0.0306	9606.ENSP00000343896,9606.ENSP00000428056	SMARCA4,PIK3R1
Reactome	HSA-5693554	Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)	2	26	1.82	0.0306	9606.ENSP00000298139,9606.ENSP00000369497	WRN,BRCA2
Reactome	HSA-8940973	RUNX2 regulates osteoblast differentiation	2	24	1.85	0.0306	9606.ENSP00000267163,9606.ENSP00000363822	RB1,AR
Reactome	HSA-9701192	Defective homologous recombination repair (HRR) due to BRCA1 loss of function	2	24	1.85	0.0306	9606.ENSP00000298139,9606.ENSP00000369497	WRN,BRCA2
Reactome	HSA-9704331	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function	2	24	1.85	0.0306	9606.ENSP00000298139,9606.ENSP00000369497	WRN,BRCA2
Reactome	HSA-9704646	Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function	2	24	1.85	0.0306	9606.ENSP00000298139,9606.ENSP00000369497	WRN,BRCA2
Reactome	HSA-9709603	Impaired BRCA2 binding to PALB2	2	24	1.85	0.0306	9606.ENSP00000298139,9606.ENSP00000369497	WRN,BRCA2
Reactome	HSA-186763	Downstream signal transduction	2	29	1.77	0.0315	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	2	32	1.73	0.0341	9606.ENSP00000298139,9606.ENSP00000369497	WRN,BRCA2
Reactome	HSA-9680350	Signaling by CSF1 (M-CSF) in myeloid cells	2	31	1.74	0.0341	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-3700989	Transcriptional Regulation by TP53	4	361	0.98	0.0346	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000343741	CDKN1B,MSH2,WRN,ATR
Reactome	HSA-114604	GPVI-mediated activation cascade	2	35	1.69	0.0371	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-5685938	HDR through Single Strand Annealing (SSA)	2	37	1.67	0.0397	9606.ENSP00000298139,9606.ENSP00000343741	WRN,ATR
Reactome	HSA-6783310	Fanconi Anemia Pathway	2	37	1.67	0.0397	9606.ENSP00000267430,9606.ENSP00000343741	FANCM,ATR
Reactome	HSA-8939243	RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known	2	37	1.67	0.0397	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
Reactome	HSA-8853659	RET signaling	2	41	1.62	0.0449	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-1433557	Signaling by SCF-KIT	2	43	1.6	0.0475	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Reactome	HSA-2299718	Condensation of Prophase Chromosomes	2	43	1.6	0.0475	9606.ENSP00000267163,9606.ENSP00000342924	RB1,MCPH1
Reactome	HSA-109704	PI3K Cascade	2	44	1.59	0.0481	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP2263	Androgen receptor network in prostate cancer	7	109	1.74	3.59e-08	9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000363822,9606.ENSP00000489597	MSH2,RB1,ARID1A,ATR,SMARCA4,AR,PTPN11
WikiPathways	WP4946	DNA repair pathways, full network	7	120	1.7	3.59e-08	9606.ENSP00000233146,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000498881,9606.ENSP00000500891	MSH2,FANCM,WRN,ATR,BRCA2,ERCC5,MUTYH
WikiPathways	WP4016	DNA IR-damage and cellular response via ATR	5	81	1.72	1.15e-05	9606.ENSP00000233146,9606.ENSP00000298139,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000369497	MSH2,WRN,MCPH1,ATR,BRCA2
WikiPathways	WP1971	Integrated cancer pathway	4	44	1.89	5.16e-05	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000343741	CDKN1B,MSH2,RB1,ATR
WikiPathways	WP2261	Glioblastoma signaling pathways	4	82	1.62	0.00044	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000369497,9606.ENSP00000428056	CDKN1B,RB1,BRCA2,PIK3R1
WikiPathways	WP3844	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	3	30	1.93	0.00096	9606.ENSP00000228872,9606.ENSP00000351742,9606.ENSP00000428056	CDKN1B,TFEB,PIK3R1
WikiPathways	WP4204	Tumor suppressor activity of SMARCB1	3	31	1.92	0.00096	9606.ENSP00000267163,9606.ENSP00000320485,9606.ENSP00000343896	RB1,ARID1A,SMARCA4
WikiPathways	WP4262	Breast cancer pathway	4	154	1.35	0.0029	9606.ENSP00000267163,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000428056	RB1,ATR,BRCA2,PIK3R1
WikiPathways	WP5300	TROP2 regulatory signaling	3	49	1.72	0.0029	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
WikiPathways	WP3959	DNA IR-double strand breaks and cellular response via ATM	3	55	1.67	0.0032	9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000369497	MCPH1,ATR,BRCA2
WikiPathways	WP1530	miRNA regulation of DNA damage response	3	71	1.56	0.0045	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000343741	CDKN1B,RB1,ATR
WikiPathways	WP2032	Thyroid stimulating hormone (TSH) signaling pathway	3	66	1.59	0.0045	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
WikiPathways	WP2374	Oncostatin M signaling pathway	3	64	1.6	0.0045	9606.ENSP00000228872,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,PIK3R1,PTPN11
WikiPathways	WP3303	RAC1/PAK1/p38/MMP2 pathway	3	68	1.58	0.0045	9606.ENSP00000233146,9606.ENSP00000428056,9606.ENSP00000489597	MSH2,PIK3R1,PTPN11
WikiPathways	WP707	DNA damage response	3	69	1.57	0.0045	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000343741	CDKN1B,RB1,ATR
WikiPathways	WP4263	Pancreatic adenocarcinoma pathway	3	86	1.48	0.0072	9606.ENSP00000267163,9606.ENSP00000369497,9606.ENSP00000428056	RB1,BRCA2,PIK3R1
WikiPathways	WP4582	Cancer immunotherapy by CTLA4 blockade	2	14	2.09	0.0072	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP138	Androgen receptor signaling pathway	3	90	1.46	0.0073	9606.ENSP00000267163,9606.ENSP00000363822,9606.ENSP00000428056	RB1,AR,PIK3R1
WikiPathways	WP4658	Small cell lung cancer	3	95	1.43	0.0081	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000428056	CDKN1B,RB1,PIK3R1
WikiPathways	WP2431	Spinal cord injury	3	115	1.35	0.0126	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000357494	CDKN1B,RB1,ROS1
WikiPathways	WP4659	Gastrin signaling pathway	3	113	1.36	0.0126	9606.ENSP00000228872,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,PIK3R1,PTPN11
WikiPathways	WP179	Cell cycle	3	120	1.33	0.0136	9606.ENSP00000228872,9606.ENSP00000267163,9606.ENSP00000343741	CDKN1B,RB1,ATR
WikiPathways	WP205	IL-7 signaling pathway	2	25	1.84	0.0152	9606.ENSP00000228872,9606.ENSP00000428056	CDKN1B,PIK3R1
WikiPathways	WP2380	Brain-derived neurotrophic factor (BDNF) signaling pathway	3	143	1.25	0.0205	9606.ENSP00000277120,9606.ENSP00000428056,9606.ENSP00000489597	NTRK2,PIK3R1,PTPN11
WikiPathways	WP3981	miRNA regulation of prostate cancer signaling pathways	2	31	1.74	0.0210	9606.ENSP00000228872,9606.ENSP00000363822	CDKN1B,AR
WikiPathways	WP244	Alpha 6 beta 4 signaling pathway	2	33	1.72	0.0227	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP4829	mBDNF and proBDNF regulation of GABA neurotransmission	2	38	1.65	0.0286	9606.ENSP00000277120,9606.ENSP00000428056	NTRK2,PIK3R1
WikiPathways	WP127	IL-5 signaling pathway	2	40	1.63	0.0289	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP2526	PDGF pathway	2	40	1.63	0.0289	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP2828	Bladder cancer	2	39	1.64	0.0289	9606.ENSP00000267163,9606.ENSP00000428056	RB1,PIK3R1
WikiPathways	WP5316	Primary ovarian insufficiency	3	171	1.18	0.0289	9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000369497	FANCM,WRN,BRCA2
WikiPathways	WP2332	Interleukin-11 signaling pathway	2	44	1.59	0.0292	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP364	IL6 signaling pathway	2	43	1.6	0.0292	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP4223	Ras signaling	3	181	1.15	0.0292	9606.ENSP00000277120,9606.ENSP00000428056,9606.ENSP00000489597	NTRK2,PIK3R1,PTPN11
WikiPathways	WP49	IL-2 signaling pathway	2	42	1.61	0.0292	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP2586	Aryl hydrocarbon receptor pathway	2	45	1.58	0.0296	9606.ENSP00000228872,9606.ENSP00000267163	CDKN1B,RB1
WikiPathways	WP286	IL-3 signaling pathway	2	49	1.54	0.0338	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP4539	Synaptic signaling pathways associated with autism spectrum disorder	2	50	1.53	0.0342	9606.ENSP00000277120,9606.ENSP00000428056	NTRK2,PIK3R1
WikiPathways	WP195	IL-1 signaling pathway	2	55	1.49	0.0386	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP395	IL-4 signaling pathway	2	54	1.5	0.0386	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP585	Interferon type I signaling pathways	2	54	1.5	0.0386	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP4205	MET in type 1 papillary renal cell carcinoma	2	58	1.47	0.0411	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP304	Kit receptor signaling pathway	2	59	1.46	0.0415	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
WikiPathways	WP5072	Modulators of TCR signaling and T cell activation	2	61	1.45	0.0432	9606.ENSP00000228872,9606.ENSP00000428056	CDKN1B,PIK3R1
WikiPathways	WP45	G1 to S cell cycle control	2	64	1.43	0.0463	9606.ENSP00000228872,9606.ENSP00000267163	CDKN1B,RB1
WikiPathways	WP3651	Pathways affected in adenoid cystic carcinoma	2	65	1.42	0.0466	9606.ENSP00000320485,9606.ENSP00000362441	ARID1A,ATRX
WikiPathways	WP4685	Melanoma	2	68	1.4	0.0498	9606.ENSP00000267163,9606.ENSP00000428056	RB1,PIK3R1
Monarch	HP:0011793	Neoplasm by anatomical site	16	732	1.27	3.66e-14	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881,9606.ENSP00000500891	CDKN1B,MSH2,RB1,FANCM,WRN,ARID1A,ATR,SMARCA4,ATRX,AR,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5,MUTYH
Monarch	HP:0000079	Abnormality of the urinary system	17	1657	0.94	1.09e-10	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000489597,9606.ENSP00000498881,9606.ENSP00000500891	CDKN1B,MSH2,FUS,FANCM,RSPO2,WRN,ARID1A,MCPH1,ATR,SMARCA4,ATRX,AR,SDHD,BRCA2,PTPN11,ERCC5,MUTYH
Monarch	HP:0000153	Abnormality of the mouth	18	1992	0.89	1.09e-10	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,FUS,RB1,FANCM,RSPO2,NTRK2,WRN,ARID1A,MCPH1,ATR,SMARCA4,ATRX,AR,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0002011	Morphological central nervous system abnormality	19	2416	0.83	1.09e-10	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FUS,RB1,FANCM,RSPO2,NTRK2,WRN,ARID1A,MCPH1,ATR,SMARCA4,ATRX,AR,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
Monarch	HP:0012639	Abnormal nervous system morphology	19	2546	0.81	1.48e-10	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000267163,9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000277120,9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	CDKN1B,MSH2,FUS,RB1,FANCM,RSPO2,NTRK2,WRN,ARID1A,MCPH1,ATR,SMARCA4,ATRX,AR,SDHD,BRCA2,PIK3R1,PTPN11,ERCC5
